timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-11 13:00:00,Gothenburg,-0.1,8.4,20.7,1.3
2024-01-11 13:00:00,Oslo,4.9,3.5,37.8,0.5
2024-01-11 14:00:00,Stockholm,-8.2,8.7,60.0,2.7
2024-01-11 14:00:00,Turku,-4.3,6.8,93.5,3.6
2024-01-11 14:00:00,Uppsala,3.1,10.4,39.5,1.7
2024-01-11 14:00:00,Oslo,-7.6,16.7,32.1,3.9
2024-01-11 15:00:00,Malmo,0.9,8.8,16.7,1.9
2024-01-11 15:00:00,Uppsala,0.4,15.4,13.3,3.6
2024-01-11 15:00:00,Oslo,1.8,3.8,68.1,1.7
2024-01-11 15:00:00,Copenhagen,-4.4,4.7,31.9,3.8
2024-01-11 16:00:00,Gothenburg,0.8,8.3,28.3,2.0
2024-01-11 16:00:00,Turku,3.4,3.8,77.9,1.0
2024-01-11 16:00:00,Bergen,-8.3,7.0,68.9,1.4
2024-01-11 17:00:00,Gothenburg,-0.3,12.8,86.7,4.9
2024-01-11 17:00:00,Malmo,3.6,14.1,14.7,4.1
2024-01-11 17:00:00,Stockholm,-1.4,15.8,51.3,2.8
2024-01-11 17:00:00,Tampere,1.4,5.4,34.1,1.6
2024-01-11 18:00:00,Tampere,-7.7,8.5,73.7,2.6
2024-01-11 18:00:00,Stockholm,3.0,6.0,46.0,1.5
2024-01-11 18:00:00,Copenhagen,-8.9,16.2,37.5,3.7
2024-01-11 19:00:00,Uppsala,4.2,16.5,36.0,1.1
2024-01-11 19:00:00,Oslo,3.9,15.3,24.4,2.1
2024-01-11 19:00:00,Oslo,-9.3,6.1,20.2,1.6
2024-01-11 19:00:00,Aarhus,-8.8,9.2,54.0,2.4
2024-01-11 20:00:00,Stockholm,-5.9,6.8,60.3,1.5
2024-01-11 20:00:00,Stockholm,-3.6,8.1,83.5,3.6
2024-01-11 20:00:00,Copenhagen,-6.2,6.3,41.4,2.9
2024-01-11 21:00:00,Oslo,0.1,6.2,82.1,4.2
2024-01-11 21:00:00,Copenhagen,-4.1,12.4,58.1,1.6
2024-01-11 21:00:00,Bergen,2.0,2.2,22.7,2.0
2024-01-11 22:00:00,Helsinki,-7.6,11.4,24.6,2.8
2024-01-11 22:00:00,Aarhus,-5.9,11.7,37.4,1.5
2024-01-11 22:00:00,Turku,3.1,15.8,47.0,2.4
2024-01-11 22:00:00,Uppsala,-0.6,16.1,11.3,0.9
2024-01-11 23:00:00,Helsinki,0.7,2.8,52.8,2.7
2024-01-11 23:00:00,Stockholm,-3.0,10.5,83.7,2.7
2024-01-11 23:00:00,Uppsala,-1.6,8.2,15.1,4.1
2024-01-11 23:00:00,Helsinki,4.4,12.1,44.3,0.3
