timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-02 14:00:00,Stockholm,-6.3,6.7,67.8,4.3
2024-01-02 14:00:00,Bergen,2.8,10.2,10.8,1.9
2024-01-02 14:00:00,Helsinki,-8.8,14.2,55.1,2.4
2024-01-02 15:00:00,Tampere,3.5,12.1,34.3,1.4
2024-01-02 15:00:00,Turku,-2.2,17.2,29.6,1.7
2024-01-02 15:00:00,Uppsala,-8.9,3.3,62.8,4.8
2024-01-02 15:00:00,Malmo,-7.0,10.5,78.9,4.2
2024-01-02 16:00:00,Gothenburg,2.7,14.4,25.1,0.6
2024-01-02 16:00:00,Malmo,-4.5,13.2,61.6,0.0
2024-01-02 16:00:00,Stockholm,4.3,2.0,53.7,2.6
2024-01-02 17:00:00,Copenhagen,-3.5,14.9,43.9,3.7
2024-01-02 17:00:00,Tampere,-6.4,2.1,14.9,3.9
2024-01-02 17:00:00,Oslo,-0.3,8.5,91.3,0.1
2024-01-02 17:00:00,Helsinki,-8.2,13.9,56.9,4.7
2024-01-02 18:00:00,Helsinki,-9.6,15.2,91.4,3.6
2024-01-02 18:00:00,Copenhagen,-6.6,6.7,13.4,1.9
2024-01-02 18:00:00,Oslo,4.8,12.9,81.5,1.5
2024-01-02 19:00:00,Copenhagen,-5.1,11.3,14.8,1.4
2024-01-02 19:00:00,Malmo,2.6,9.2,39.8,3.7
2024-01-02 19:00:00,Stockholm,0.1,7.9,27.6,4.8
2024-01-02 20:00:00,Oslo,-0.0,10.7,87.8,0.4
2024-01-02 20:00:00,Turku,-6.3,14.4,47.2,1.4
2024-01-02 20:00:00,Bergen,-3.0,2.1,93.1,0.2
2024-01-02 21:00:00,Turku,-1.6,11.3,37.9,1.0
2024-01-02 21:00:00,Uppsala,-4.5,7.1,40.1,0.8
2024-01-02 21:00:00,Uppsala,3.7,15.5,68.3,4.4
2024-01-02 21:00:00,Turku,-8.5,7.8,19.6,4.0
2024-01-02 22:00:00,Gothenburg,3.4,9.9,59.0,3.9
2024-01-02 22:00:00,Stockholm,-1.0,11.3,15.6,4.1
2024-01-02 22:00:00,Stockholm,-2.8,11.2,23.0,1.5
2024-01-02 22:00:00,Bergen,1.7,14.7,24.7,4.9
2024-01-02 23:00:00,Gothenburg,1.3,6.7,92.2,2.0
2024-01-02 23:00:00,Stockholm,2.3,4.9,93.7,2.7
2024-01-02 23:00:00,Stockholm,-6.4,8.1,41.2,3.3
2024-01-02 23:00:00,Copenhagen,-7.5,9.8,11.5,3.8
