timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-03 08:00:00,Tampere,-6.5,6.1,31.0,3.1
2024-01-03 08:00:00,Turku,-2.5,5.6,40.9,0.1
2024-01-03 08:00:00,Aarhus,3.6,11.3,46.9,4.7
2024-01-03 08:00:00,Aarhus,-5.2,11.5,16.5,1.7
2024-01-03 09:00:00,Turku,-8.7,14.3,26.6,1.5
2024-01-03 09:00:00,Copenhagen,-2.9,4.0,50.6,3.3
2024-01-03 09:00:00,Bergen,1.7,7.7,69.7,0.9
2024-01-03 09:00:00,Oslo,-3.1,13.7,22.4,4.4
2024-01-03 10:00:00,Helsinki,4.6,3.7,29.2,1.6
2024-01-03 10:00:00,Copenhagen,4.4,7.7,65.7,4.9
2024-01-03 10:00:00,Bergen,-0.2,15.9,79.0,3.2
2024-01-03 10:00:00,Aarhus,-6.5,7.7,89.9,3.6
2024-01-03 11:00:00,Uppsala,-1.5,16.7,11.5,2.9
2024-01-03 11:00:00,Uppsala,4.1,13.5,12.7,3.7
2024-01-03 11:00:00,Uppsala,5.0,6.0,41.8,3.6
2024-01-03 12:00:00,Bergen,2.9,15.6,78.9,2.0
2024-01-03 12:00:00,Tampere,-7.2,5.6,86.0,0.8
2024-01-03 12:00:00,Helsinki,-2.6,10.1,71.0,1.1
2024-01-03 12:00:00,Turku,-9.6,9.7,73.2,0.1
2024-01-03 13:00:00,Uppsala,-2.9,6.8,42.6,4.2
2024-01-03 13:00:00,Uppsala,0.1,2.8,53.5,3.3
2024-01-03 13:00:00,Stockholm,0.5,5.4,62.8,3.4
2024-01-03 13:00:00,Gothenburg,-3.0,15.1,49.5,2.7
2024-01-03 14:00:00,Tampere,3.7,4.8,16.8,1.2
2024-01-03 14:00:00,Gothenburg,-6.1,10.1,31.1,3.3
2024-01-03 14:00:00,Tampere,-5.9,3.3,54.4,3.7
2024-01-03 14:00:00,Tampere,-1.4,12.4,24.0,4.7
2024-01-03 15:00:00,Gothenburg,-1.8,15.6,54.8,2.4
2024-01-03 15:00:00,Copenhagen,-1.7,14.8,75.5,1.0
2024-01-03 15:00:00,Gothenburg,-9.0,17.2,84.1,1.8
2024-01-03 16:00:00,Bergen,1.5,8.7,83.5,2.0
2024-01-03 16:00:00,Malmo,-1.9,3.0,65.9,1.6
2024-01-03 16:00:00,Copenhagen,-0.1,7.8,74.5,1.6
2024-01-03 17:00:00,Bergen,-8.9,12.4,44.4,4.7
2024-01-03 17:00:00,Turku,-8.4,4.4,66.2,4.7
2024-01-03 17:00:00,Stockholm,-4.6,14.8,63.8,3.7
2024-01-03 18:00:00,Tampere,-6.0,17.3,23.7,3.4
2024-01-03 18:00:00,Aarhus,-7.8,2.7,61.8,4.6
2024-01-03 18:00:00,Aarhus,4.5,13.9,74.6,1.4
2024-01-03 19:00:00,Aarhus,-2.3,14.1,82.5,1.4
2024-01-03 19:00:00,Turku,-0.8,11.7,44.8,0.7
2024-01-03 19:00:00,Bergen,-7.0,5.5,51.8,1.8
2024-01-03 20:00:00,Helsinki,-1.9,11.1,86.4,1.6
2024-01-03 20:00:00,Copenhagen,-5.3,9.3,49.1,0.5
2024-01-03 20:00:00,Uppsala,-8.2,12.1,13.6,4.1
2024-01-03 21:00:00,Turku,-0.0,6.4,47.9,3.9
2024-01-03 21:00:00,Copenhagen,-1.5,12.6,87.1,4.4
2024-01-03 21:00:00,Stockholm,-0.0,7.2,74.3,0.5
2024-01-03 21:00:00,Aarhus,-0.5,9.8,53.2,2.2
2024-01-03 22:00:00,Uppsala,-9.5,14.8,86.5,3.3
2024-01-03 22:00:00,Helsinki,-8.8,4.2,14.8,0.3
2024-01-03 22:00:00,Uppsala,2.8,5.1,83.7,0.3
2024-01-03 22:00:00,Helsinki,-1.2,2.1,50.9,0.2
2024-01-03 23:00:00,Oslo,-4.9,17.0,88.0,2.9
2024-01-03 23:00:00,Turku,-7.2,2.2,26.3,1.2
2024-01-03 23:00:00,Uppsala,-8.4,14.6,93.0,1.4
