timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-01 16:00:00,Oslo,-4.1,5.9,43.7,3.9
2024-01-01 16:00:00,Copenhagen,4.6,3.8,50.1,4.7
2024-01-01 16:00:00,Helsinki,-8.8,3.8,40.8,3.8
2024-01-01 17:00:00,Aarhus,-4.5,12.8,30.2,0.4
2024-01-01 17:00:00,Malmo,1.0,14.8,59.0,1.1
2024-01-01 17:00:00,Aarhus,-5.2,12.1,20.3,2.8
2024-01-01 18:00:00,Oslo,0.6,13.3,28.6,3.0
2024-01-01 18:00:00,Bergen,3.2,15.0,24.1,0.0
2024-01-01 18:00:00,Stockholm,0.1,7.1,42.4,1.2
2024-01-01 18:00:00,Helsinki,-5.0,6.2,50.0,2.2
2024-01-01 19:00:00,Bergen,1.3,12.3,39.9,0.5
2024-01-01 19:00:00,Copenhagen,-7.3,3.1,34.3,2.3
2024-01-01 19:00:00,Uppsala,-1.1,8.2,93.0,2.6
2024-01-01 20:00:00,Gothenburg,-1.0,12.0,28.4,3.9
2024-01-01 20:00:00,Bergen,1.2,3.1,88.8,1.4
2024-01-01 20:00:00,Oslo,-2.2,18.0,52.5,4.3
2024-01-01 20:00:00,Tampere,4.0,6.9,64.8,3.4
2024-01-01 21:00:00,Gothenburg,-4.9,8.5,30.2,3.7
2024-01-01 21:00:00,Malmo,-7.3,2.9,38.6,4.5
2024-01-01 21:00:00,Aarhus,-2.3,10.2,24.9,1.4
2024-01-01 22:00:00,Malmo,-4.7,6.6,19.8,2.3
2024-01-01 22:00:00,Turku,-9.5,15.6,33.9,2.0
2024-01-01 22:00:00,Oslo,-2.4,2.8,49.3,0.6
2024-01-01 22:00:00,Bergen,-6.6,3.7,71.3,1.0
2024-01-01 23:00:00,Helsinki,-0.1,5.8,91.8,1.8
2024-01-01 23:00:00,Gothenburg,-5.2,6.1,83.5,1.4
2024-01-01 23:00:00,Uppsala,-4.3,14.0,65.5,0.8
2024-01-01 23:00:00,Malmo,-1.3,8.8,70.2,1.3
