timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-06 08:00:00,Gothenburg,-7.6,10.1,33.5,1.3
2024-01-06 08:00:00,Tampere,-3.5,4.7,40.0,2.8
2024-01-06 08:00:00,Turku,-2.9,17.4,23.5,1.1
2024-01-06 08:00:00,Helsinki,-4.3,14.6,94.8,3.2
2024-01-06 09:00:00,Tampere,2.8,6.1,60.6,1.0
2024-01-06 09:00:00,Aarhus,-1.3,12.7,51.0,3.9
2024-01-06 09:00:00,Uppsala,-7.3,10.3,19.7,0.4
2024-01-06 10:00:00,Aarhus,-3.6,13.0,15.1,1.7
2024-01-06 10:00:00,Malmo,-5.5,17.9,11.2,0.8
2024-01-06 10:00:00,Oslo,-1.9,12.7,86.1,4.0
2024-01-06 11:00:00,Tampere,-7.0,5.8,15.9,1.3
2024-01-06 11:00:00,Oslo,-7.3,17.5,21.4,4.8
2024-01-06 11:00:00,Gothenburg,3.6,3.8,15.1,2.2
2024-01-06 12:00:00,Uppsala,-1.5,3.3,14.1,0.3
2024-01-06 12:00:00,Stockholm,-3.6,13.3,87.7,3.0
2024-01-06 12:00:00,Copenhagen,-8.6,6.9,42.5,2.4
2024-01-06 13:00:00,Tampere,3.8,11.7,79.4,1.2
2024-01-06 13:00:00,Tampere,-1.8,5.2,64.4,1.5
2024-01-06 13:00:00,Copenhagen,0.8,5.4,84.9,3.5
2024-01-06 14:00:00,Gothenburg,-4.9,17.2,53.3,3.4
2024-01-06 14:00:00,Stockholm,-4.0,16.0,78.9,2.0
2024-01-06 14:00:00,Bergen,-6.6,17.3,47.7,4.1
2024-01-06 14:00:00,Uppsala,4.9,11.5,24.6,2.7
2024-01-06 15:00:00,Aarhus,-6.7,17.9,79.6,0.7
2024-01-06 15:00:00,Turku,0.3,15.6,15.0,4.2
2024-01-06 15:00:00,Bergen,2.0,16.9,73.1,4.1
2024-01-06 16:00:00,Stockholm,-4.5,9.9,69.5,0.8
2024-01-06 16:00:00,Aarhus,-3.3,12.7,51.4,3.9
2024-01-06 16:00:00,Tampere,-1.1,2.9,67.0,1.6
2024-01-06 16:00:00,Copenhagen,4.4,3.6,49.5,3.0
2024-01-06 17:00:00,Aarhus,-0.1,5.6,32.4,3.8
2024-01-06 17:00:00,Helsinki,-5.8,14.4,43.8,0.0
2024-01-06 17:00:00,Gothenburg,-3.6,4.1,49.9,1.3
2024-01-06 18:00:00,Tampere,0.3,7.6,17.4,0.1
2024-01-06 18:00:00,Tampere,4.0,9.9,22.8,4.8
2024-01-06 18:00:00,Gothenburg,-3.9,17.3,79.3,1.4
2024-01-06 18:00:00,Copenhagen,-10.0,13.3,70.5,1.9
2024-01-06 19:00:00,Oslo,4.6,8.5,60.9,3.6
2024-01-06 19:00:00,Helsinki,1.2,5.8,18.3,3.0
2024-01-06 19:00:00,Oslo,4.3,11.0,61.3,2.7
2024-01-06 19:00:00,Stockholm,-2.8,9.7,14.9,2.0
2024-01-06 20:00:00,Uppsala,2.9,7.3,63.0,1.2
2024-01-06 20:00:00,Turku,-1.8,6.3,84.9,3.7
2024-01-06 20:00:00,Tampere,2.5,14.9,39.2,1.1
2024-01-06 21:00:00,Bergen,0.5,5.3,47.1,2.6
2024-01-06 21:00:00,Uppsala,3.3,2.4,83.6,1.1
2024-01-06 21:00:00,Malmo,-9.5,4.7,72.8,3.4
2024-01-06 22:00:00,Gothenburg,-1.8,13.5,69.4,2.8
2024-01-06 22:00:00,Copenhagen,-0.5,7.1,44.2,2.3
2024-01-06 22:00:00,Uppsala,-9.3,6.5,56.5,1.6
2024-01-06 22:00:00,Turku,-2.8,4.9,48.5,2.4
2024-01-06 23:00:00,Turku,-0.3,17.4,21.5,2.8
2024-01-06 23:00:00,Gothenburg,1.1,7.6,44.7,3.7
2024-01-06 23:00:00,Bergen,3.3,12.3,74.5,1.1
2024-01-06 23:00:00,Helsinki,-4.5,7.8,46.9,1.4
