timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-09 12:00:00,Bergen,0.6,8.5,53.3,4.2
2024-01-09 13:00:00,Oslo,-6.6,9.5,72.0,2.4
2024-01-09 13:00:00,Uppsala,-7.8,18.0,46.1,1.0
2024-01-09 13:00:00,Helsinki,4.6,14.7,76.4,3.5
2024-01-09 13:00:00,Tampere,1.8,10.2,38.9,1.7
2024-01-09 14:00:00,Helsinki,4.2,6.1,61.1,1.9
2024-01-09 14:00:00,Malmo,-8.8,16.6,69.7,1.0
2024-01-09 14:00:00,Gothenburg,-5.8,6.5,58.1,1.5
2024-01-09 15:00:00,Aarhus,-1.5,6.8,56.0,1.3
2024-01-09 15:00:00,Uppsala,-3.7,8.3,84.2,0.0
2024-01-09 15:00:00,Oslo,-7.7,13.3,68.7,3.2
2024-01-09 15:00:00,Bergen,-7.7,6.6,57.3,1.4
2024-01-09 16:00:00,Gothenburg,-8.5,15.1,56.0,1.7
2024-01-09 16:00:00,Copenhagen,-4.5,16.5,65.5,1.9
2024-01-09 16:00:00,Oslo,-3.1,4.1,13.9,4.4
2024-01-09 17:00:00,Uppsala,-9.3,12.4,38.2,2.6
2024-01-09 17:00:00,Gothenburg,2.4,15.9,45.5,4.6
2024-01-09 17:00:00,Aarhus,-6.0,17.6,26.1,1.3
2024-01-09 17:00:00,Gothenburg,-6.9,12.6,29.2,5.0
2024-01-09 18:00:00,Tampere,2.7,17.5,65.8,3.6
2024-01-09 18:00:00,Stockholm,-3.3,14.0,40.3,4.5
2024-01-09 18:00:00,Malmo,-8.3,2.6,69.4,4.4
2024-01-09 18:00:00,Tampere,4.7,12.0,94.2,3.7
2024-01-09 19:00:00,Stockholm,3.3,16.2,91.8,0.8
2024-01-09 19:00:00,Aarhus,0.1,2.2,77.0,4.7
2024-01-09 19:00:00,Aarhus,-4.3,14.9,34.7,1.6
2024-01-09 19:00:00,Turku,3.6,4.3,92.4,2.4
2024-01-09 20:00:00,Copenhagen,1.8,14.7,52.9,3.8
2024-01-09 20:00:00,Stockholm,-1.8,4.6,39.8,3.7
2024-01-09 20:00:00,Stockholm,4.8,13.6,73.3,1.2
2024-01-09 21:00:00,Oslo,-3.0,10.8,70.4,2.5
2024-01-09 21:00:00,Oslo,-5.1,8.0,83.2,0.0
2024-01-09 21:00:00,Bergen,3.3,5.4,84.2,3.1
2024-01-09 21:00:00,Tampere,-6.6,5.9,16.7,4.0
2024-01-09 22:00:00,Malmo,-3.3,3.0,72.1,1.6
2024-01-09 22:00:00,Helsinki,-9.4,13.1,89.0,2.2
2024-01-09 22:00:00,Malmo,-0.7,13.6,76.8,1.9
2024-01-09 22:00:00,Oslo,-8.2,2.8,24.2,0.2
2024-01-09 23:00:00,Oslo,-0.8,13.4,20.4,3.5
2024-01-09 23:00:00,Oslo,-3.6,13.3,32.0,2.0
2024-01-09 23:00:00,Helsinki,-7.9,11.3,17.3,2.5
