timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-05 07:00:00,Turku,-7.4,5.0,67.8,2.2
2024-01-05 08:00:00,Malmo,3.9,6.2,11.4,3.8
2024-01-05 08:00:00,Gothenburg,-1.7,12.5,51.7,2.0
2024-01-05 08:00:00,Copenhagen,-4.4,8.3,28.6,3.6
2024-01-05 09:00:00,Gothenburg,-9.7,10.4,90.6,3.6
2024-01-05 09:00:00,Malmo,-7.4,6.0,76.2,1.7
2024-01-05 09:00:00,Stockholm,2.9,16.4,71.5,3.8
2024-01-05 09:00:00,Uppsala,0.0,15.4,64.6,2.7
2024-01-05 10:00:00,Stockholm,-1.1,15.4,76.4,2.0
2024-01-05 10:00:00,Uppsala,-1.7,5.0,69.6,5.0
2024-01-05 10:00:00,Copenhagen,-0.1,8.2,59.6,3.5
2024-01-05 10:00:00,Stockholm,0.6,17.8,40.6,1.4
2024-01-05 11:00:00,Gothenburg,-9.3,6.9,33.2,2.3
2024-01-05 11:00:00,Uppsala,-0.2,5.5,37.3,0.2
2024-01-05 11:00:00,Malmo,-8.0,11.5,68.9,0.5
2024-01-05 12:00:00,Aarhus,-8.2,4.7,88.3,0.8
2024-01-05 12:00:00,Helsinki,2.4,8.3,51.1,4.3
2024-01-05 12:00:00,Gothenburg,-6.9,2.4,53.1,1.1
2024-01-05 13:00:00,Turku,2.0,2.5,58.0,0.5
2024-01-05 13:00:00,Oslo,-3.0,9.8,37.9,0.5
2024-01-05 13:00:00,Stockholm,-2.6,9.0,39.0,3.5
2024-01-05 14:00:00,Bergen,-4.6,11.7,31.1,1.8
2024-01-05 14:00:00,Uppsala,3.0,5.2,27.1,0.8
2024-01-05 14:00:00,Turku,-5.5,2.9,19.0,1.1
2024-01-05 14:00:00,Aarhus,0.8,12.5,28.0,0.6
2024-01-05 15:00:00,Gothenburg,3.1,12.3,21.8,0.5
2024-01-05 15:00:00,Gothenburg,-4.9,15.4,93.4,1.7
2024-01-05 15:00:00,Turku,-8.4,13.0,22.7,0.9
2024-01-05 16:00:00,Aarhus,0.4,5.4,19.0,1.4
2024-01-05 16:00:00,Stockholm,-2.5,11.6,83.6,2.0
2024-01-05 16:00:00,Tampere,-3.6,12.6,19.8,2.1
2024-01-05 17:00:00,Uppsala,-1.1,16.4,89.8,4.9
2024-01-05 17:00:00,Stockholm,0.5,10.6,43.1,4.1
2024-01-05 17:00:00,Bergen,-6.9,11.2,46.2,1.3
2024-01-05 18:00:00,Turku,-7.2,10.0,30.7,3.4
2024-01-05 18:00:00,Gothenburg,-8.0,2.5,43.4,0.2
2024-01-05 18:00:00,Stockholm,-4.3,9.5,82.6,2.5
2024-01-05 18:00:00,Helsinki,1.2,9.6,28.7,4.6
2024-01-05 19:00:00,Gothenburg,3.8,12.1,19.8,1.6
2024-01-05 19:00:00,Malmo,-3.3,13.7,13.8,1.6
2024-01-05 19:00:00,Gothenburg,1.6,15.8,91.7,3.4
2024-01-05 19:00:00,Helsinki,-6.9,5.1,74.6,0.0
2024-01-05 20:00:00,Gothenburg,-7.7,11.4,76.3,2.2
2024-01-05 20:00:00,Aarhus,-3.6,14.4,14.4,0.6
2024-01-05 20:00:00,Stockholm,-8.3,6.2,65.0,0.2
2024-01-05 21:00:00,Tampere,-0.4,2.5,51.7,4.5
2024-01-05 21:00:00,Copenhagen,-0.1,2.3,40.9,3.6
2024-01-05 21:00:00,Malmo,-0.7,4.2,78.2,0.3
2024-01-05 22:00:00,Stockholm,4.1,9.4,52.7,1.5
2024-01-05 22:00:00,Uppsala,-1.9,11.9,46.8,4.0
2024-01-05 22:00:00,Aarhus,1.8,10.5,91.0,3.5
2024-01-05 23:00:00,Turku,-1.9,16.9,50.2,4.6
2024-01-05 23:00:00,Tampere,-7.4,6.7,81.9,1.0
2024-01-05 23:00:00,Copenhagen,-1.3,9.1,67.3,1.1
